id,IDX_1,IDX_2,IDX_3,IDX_4,IDX_5,IDX_6,IDX_7,IDX_8,IDX_9,IDX_10,IDX_11,IDX_12,IDX_13,IDX_14,IDX_15,IDX_16,IDX_17,IDX_18,IDX_19,IDX_20,IDX_21,IDX_22,IDX_23,IDX_24,IDX_25,IDX_26,IDX_27,IDX_28,IDX_29,IDX_30,IDX_31,IDX_32,IDX_33,IDX_34,IDX_35,IDX_36,IDX_37,IDX_38,IDX_39,IDX_40,IDX_41,IDX_42,IDX_43,IDX_44,IDX_45,IDX_46,IDX_47,IDX_48,IDX_49,IDX_50,IDX_51,IDX_52,IDX_53,IDX_54,IDX_55,IDX_56,IDX_57,IDX_58,IDX_59,IDX_60,IDX_61,IDX_62,IDX_63,IDX_64,IDX_65,IDX_66,IDX_67,IDX_68,IDX_69,IDX_70,IDX_71,IDX_72,IDX_73,IDX_74,IDX_75,IDX_76,IDX_77,IDX_78,IDX_79,IDX_80,IDX_81,IDX_82,IDX_83,IDX_84,IDX_85,IDX_86,IDX_87,IDX_88,IDX_89,IDX_90,IDX_91,IDX_92,IDX_93,IDX_94,IDX_95,IDX_96,IDX_97,IDX_98,IDX_99,IDX_100,IDX_101,IDX_102,IDX_103,IDX_104,IDX_105,IDX_106,IDX_107,IDX_108,IDX_109,IDX_110,IDX_111,IDX_112,IDX_113,IDX_114,IDX_115,IDX_116,IDX_117,IDX_118,IDX_119,IDX_120,IDX_121,IDX_122,IDX_123,IDX_124,IDX_125,IDX_126,IDX_127,IDX_128,IDX_129,IDX_130,IDX_131,IDX_132,IDX_133,IDX_134,IDX_135,IDX_136,IDX_137,IDX_138,IDX_139,IDX_140,IDX_141,IDX_142,IDX_143,IDX_144,IDX_145,IDX_146,IDX_147,IDX_148,IDX_149,IDX_150,IDX_151,IDX_152,IDX_153,IDX_154,IDX_155,IDX_156,IDX_157,IDX_158,IDX_159,IDX_160,IDX_161,IDX_162,IDX_163,IDX_164,IDX_165,IDX_166,IDX_167,IDX_168,IDX_169,IDX_170,IDX_171,IDX_172,IDX_173,IDX_174,IDX_175,IDX_176,IDX_177,IDX_178,IDX_179,IDX_180,IDX_181,IDX_182,IDX_183,IDX_184,IDX_185,IDX_186,IDX_187,IDX_188,IDX_189,IDX_190,IDX_191,IDX_192,IDX_193,IDX_194,IDX_195,IDX_196,IDX_197,IDX_198,IDX_199,IDX_200
10133,0,199.1674655,198.6476689,0,169.1766983,0,0,176.3221068,55.21944248,80.6320024,17.22070102,9.006015354,76.02476503,307.3033326,3.16681259,0,61.47201068,242.0478595,8.382982867,10.2479666,217.436593,0,109.3788106,0,68.60270357,138.1351011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,5.145566361,57.31113127,11.40806932,254.9112256,72.37907999,21.96357224,24.53555768,0,0.803706066,85.80987164,200.8957434,86.14269649,148.2948564,150.0719009,180.4667569,13.46271106,82.33394797,34.2539244,273.0953905,59.90811275,116.4689756,0,0,129.4604338,48.7714727,46.03312427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,293.5317226,13.72864087,79.60713036,150.522476,18.30385971,0,42.04067528,19.6415978,18.13928376,1.299970016,33.43473212,17.29305101,142.7404022,24.54183458,144.9688739,0,87.98898652,212.1070459,161.7602242,41.32475897,203.6035177,25.52788066,138.939591,3.114389373,0,63.03025952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,141.1274199,138.4838086,116.3762705,168.6168267,196.1462475,42.12398208,59.88764058,115.5636191,2.174153383,43.81760406,69.34190035,0,246.4412716,0,37.37497638,82.82018787,0,0,0.439522895,21.20529289,235.1920931,47.62521424,128.0265262,147.2609961,0,161.0432212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,71.13467259,64.09415413,387.6757686,80.84436804,34.186333,26.09235829,137.5185826,0,81.60824013,70.22776907,0,141.5748176,0,332.5899113,0,206.5895944,0,232.3112595,0,45.28860562,200.0711072,50.86297397,67.93782533,50.98052225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,184.0997037,54.66508922,25.92871526,0,114.8267632,41.6682181,0,3.276657775,0,112.2904969,0,63.82340304,326.431735,159.6066658,252.2697415,12.60727264,43.31396846,7.552126194,56.67427319,25.70509286,213.9695142,212.0900138,158.3717365,19.31258289,23.43551515,16.18370349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10139,106.1802711,37.09884831,50.7295876,126.5905906,96.46336282,236.710026,20.2959691,0,119.5695182,72.5944237,0,73.44247901,151.3340149,52.98556072,181.7447679,142.1653798,46.04804017,0,0,0,27.69244644,164.648508,14.64697118,28.58022583,9.366754031,35.28609943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,108.7565545,217.7423248,0,0,22.61004111,288.8182218,15.17886423,34.79800729,0,0,33.89298288,118.1545669,150.7607324,0,264.8554402,101.7815167,325.2777656,97.3467347,158.7886282,0,6.386821536,58.95524537,0,0,79.32162716,96.09430574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10141,350.3601459,34.84670837,1.14642778,246.6073804,0.311712776,108.8962631,93.78477664,95.30766173,0,0,0,50.76992376,114.8211316,0,108.2103659,290.2966143,41.79519185,0,180.6085108,0,125.4645333,34.95821727,0,0,144.6226622,186.4783024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,0,171.8983669,65.73675948,0,150.0158279,65.17541646,124.0299176,68.357507,85.98293651,0,95.27480814,5.91100994,125.2943666,0,44.0497106,11.32139294,210.0775353,45.17741302,0,0,0,0,112.1533393,158.7465469,23.62579849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10143,0,0,80.41995279,102.9397878,4.607247432,0,90.62498627,137.7767669,202.4261889,0,203.2484752,194.3780594,19.09895104,117.8544336,225.7823396,62.72515182,0,17.18939694,7.270761244,0,187.6684874,83.54801159,15.11004063,46.81577575,102.2493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,231.7224824,0,0,93.96645306,108.347987,0,146.5394806,0,219.4407196,0,0,1.81940012,0,66.7756071,25.26946054,51.93475737,48.62494484,0,277.5335709,0,75.13776862,13.58580691,125.137519,188.1249789,0,56.48371882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,60.51763802,173.7021927,0,0,118.9085961,0,0,27.129139,125.4371667,41.21678513,253.5169177,0,2.124731021,0,141.6687565,7.952422454,174.129338,74.88894704,107.0369213,1.053737493,37.35022331,173.7553669,0,135.9604809,0,6.705106075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,156.2754439,284.7786289,11.93000615,162.2866652,48.46727862,106.9771825,102.6818116,0,0,110.0507088,183.233156,141.0883324,237.1237904,0.959012957,133.8209839,195.3409598,64.51160517,81.1953626,186.3756679,20.87365486,95.9092353,58.70446557,27.822201,142.3579841,92.87889403,241.3274659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,0,107.9864103,0,13.9101225,0,52.65995962,1.65691267,59.65757017,256.7487865,0,99.30725719,265.604253,0,191.1653941,278.0701424,113.998302,123.0341481,0,0,132.2539982,0,0,1.698620026,132.9447901,137.2891449,152.0942622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,80.31499504,133.1845293,9.926751935,226.0957281,5.981732264,41.81493653,97.53646037,248.7459262,102.4657313,0,0,67.92988561,53.62034668,154.1770285,0,29.04100036,0,32.28234331,34.55315888,89.60586125,0,42.22086605,361.3216684,157.0104598,0,66.93529929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,271.0709275,338.2378105,0,22.90600854,36.09803928,3.072617763,266.3137239,289.8829678,0,222.4910717,111.6280668,89.4157951,0,57.04500486,0,0,76.13116612,4.521463327,4.496305419,253.8902096,18.90256648,324.3540502,32.79277643,17.92072592,0,8.760231637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,8.922020834,65.67312127,250.8222237,77.67771645,95.11526211,231.3922771,0,102.2118631,155.8508919,39.64224645,225.1607386,150.8690175,26.432896,0.640436438,137.6393951,0,62.79015095,0,15.69131296,0,160.4720598,74.30822434,151.9920392,294.9185154,33.51268536,0.133043428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,129.8983487,34.8957199,180.5069022,115.3920705,91.4784856,36.07167137,0,0,31.45908011,175.5590639,218.6460836,0,3.456995866,0,0,27.96208471,351.4285144,0,141.1437005,24.50555245,30.52561404,13.65075505,124.9312892,159.9736553,130.9629918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,0,51.0487377,18.75647075,0,124.4962994,136.792199,34.01978836,23.76850706,100.6701603,62.7409332,0.672416918,21.89118992,0.10101079,88.41676771,0.758268512,156.3729802,260.8955821,132.7427216,131.2156251,121.5864264,75.4508172,0,0,0,0,4.168201875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,139.4725829,185.9822135,123.8075628,0,118.8881675,143.0600917,88.45795998,355.0681739,117.2680566,0,265.7714678,45.90892272,182.0565211,235.2954675,237.836342,0,34.72744736,155.0973808,245.8524928,214.9793244,244.8143709,35.07274314,69.62234698,169.9495105,48.68291084,204.6804457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,23.31482839,0,175.1955815,10.44668936,0,116.8432699,0.936482625,57.68444997,56.85719869,0,359.8638244,0,60.47190155,4.15804408,0,86.614784,148.9480993,0,0,23.0572936,54.95779025,347.6291152,0,154.0014974,55.06662007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,352.7910314,22.95287211,67.64426247,42.2225279,5.599181125,0,78.9601541,287.1530534,150.9723127,0,21.61512839,55.9571596,124.6284435,0,19.71000797,7.056124333,0,98.71436832,69.41524344,24.90402996,0,252.2995933,117.9235822,11.78111745,74.08152348,20.0278343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,254.8724687,0,262.4631593,20.63737183,0,0,0,0,185.3501528,136.2261149,248.3744074,90.836421,0,271.9907865,0,117.5901656,211.121832,29.90346387,48.33090028,55.63133458,63.92047948,13.03634242,165.0041171,21.79151791,0,213.4072265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,42.63464557,65.12122376,198.5383823,276.4091924,94.90889766,27.09670899,215.791928,45.39799931,6.786478474,56.92843977,0,220.7146657,0,32.24018506,0,22.51943053,0,11.31263268,239.7807896,0,0,0,0,105.3104444,59.9247972,69.78371759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,39.42672694,272.2214462,234.2808123,253.6215101,193.8746813,3.409077935,0,0,20.14011706,11.9479923,0.226603685,45.34827858,100.0010291,104.5509092,93.45330159,26.40280853,48.50262165,0,98.6918952,22.39968897,95.60629331,0,0,97.86381546,42.20451453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
